Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
7608434697,GEB4765,NY,PAS,08/08/2013,67,SUBN,MAZDA,T,22425,0,0,20150311,0042,42,42,338611,T720,B,0756A,,BX,I,W,Crotona Park,0ft N/of Suburban Pl,0,408,f7,,,,,GY,,2004,,0,K -,67-Blocking Ped. Ramp,,,
7608434740,P680EN,NY,PAS,08/10/2013,67,BOAT,TOYOT,T,42020,33720,42720,20141126,0042,42,42,338611,T720,B,0603A,,BX,F,1383,Intervale Ave,,0,408,f7,,,,,BLACK,,1993,,0,K -,67-Blocking Ped. Ramp,,,
7608434879,HVS9335,PA,PAS,08/14/2013,67,2DSD,TOYOT,T,0,0,0,20130088,0042,42,42,338611,T720,B,0717A,,BX,I,N,Prospect Ave,50ft W/of Crotona Pa,0,408,f7,,,,,RED,,0,,0,K -,67-Blocking Ped. Ramp,,,
7608434946,GFV2349,NY,PAS,08/16/2013,67,4DSD,NISSA,T,0,0,0,20150514,0052,52,52,338611,T720,B,1023A,,BX,I,N,E 211th St,0ft W/of Wayne Ave,0,408,f7,,,,,BK,,2012,,0,K -,67-Blocking Ped. Ramp,,,
7608435008,X42ATY,NJ,PAS,08/19/2013,67,4DSD,HONDA,T,0,0,0,88888888,0040,40,40,338611,T720,B,0702A,,BX,I,W,Jackson Ave,0ft N/of E 144th St,0,408,f7,,,,,GREY,,0,,0,K -,67-Blocking Ped. Ramp,,,
7608435010,HYL2377,PA,PAS,08/19/2013,67,4DSD,SATUR,T,0,0,0,20131288,0040,40,40,338611,T720,B,0910A,,BX,I,N,St Marys St,0ft W/of Crimmins Av,0,408,f7,,,,,GREEN,,0,,0,K -,67-Blocking Ped. Ramp,,,
7608435045,GFM2417,NY,PAS,08/20/2013,67,4DSD,CHEVR,T,0,0,0,20150313,0040,40,40,338611,T720,B,0904A,,BX,I,N,St Marys St,0ft W/of Crimmins Av,0,408,f7,,,,,GREY,,2007,,0,K -,67-Blocking Ped. Ramp,,,
7608435227,GEA3686,NY,PAS,08/26/2013,67,4DSD,TOYOT,T,0,0,0,20141215,0041,41,41,338611,T720,B,0831A,,BX,I,S,E 161st St,0ft W/of Hewitt Pl,0,408,f7,,,,,GY,,2013,,0,K -,67-Blocking Ped. Ramp,,,
7616850212,GFL7459,NY,PAS,07/31/2013,67,2DSD,FIAT,T,0,0,0,20150401,0072,72,72,345140,T730,G,1011A,,K,I,W,2nd Ave,0ft S/of 34th St,0,408,f7,,,,,BK,,2013,,0,04 -,67-Blocking Ped. Ramp,,,
7617228806,GGS5128,NY,PAS,08/26/2013,67,4DSD,NISSA,T,0,0,0,20150507,0072,72,72,345140,T730,G,0855A,,K,I,S,3rd Ave,0ft E/of 57th St,0,408,f7,,,,,BK,,2010,,0,04 -,67-Blocking Ped. Ramp,,,
7609640669,PHC8839,GA,PAS,08/10/2013,67,2DSD,FORD,T,26940,69220,20020,20131188,0046,46,46,338598,T720,D,0602A,,BX,F,255,E 176th St,,0,408,f7,,,,,RED,,0,,0,B -,67-Blocking Ped. Ramp,,,
7610436616,GEK2754,NY,PAS,08/27/2013,67,SUBN,GMC,T,0,0,0,20150328,0040,40,40,345212,T720,E,0243P,,BX,I,S,E 153rd St,0ft E/of Bergen Ave,0,408,f7,,,,,BK,,2008,,0,E -,67-Blocking Ped. Ramp,,,
7660108633,775UAA,CT,PAS,07/30/2013,67,SUBN,TOYOT,T,36910,0,0,88880088,0033,33,33,356263,T103,M,0614P,,NY,I,W,W 157th St,20ft S/of Riverside,0,408,f7,,,,,GREY,,0,,0,D -,67-Blocking Ped. Ramp,,,
7660109443,H69AHY,NJ,PAS,08/05/2013,67,4DSD,HYUND,T,10010,19050,19070,88888888,0023,23,23,356263,T103,M,0131P,,NY,F,2021,1st Ave,,0,408,f7,,,,,TAN,,0,,0,D -,67-Blocking Ped. Ramp,,,
7663689240,T623257C,NY,OMT,08/01/2013,67,SUBN,CHEVR,T,0,0,0,20140430,0006,6,6,356986,T800,A2,1048P,,NY,I,S,W 13th St,0ft W/of Washington,0,408,f7,,,,,BLACK,,2010,,0,C -,67-Blocking Ped. Ramp,,,
7664951173,S74101,VA,PAS,08/17/2013,67,SUBN,SCION,T,0,0,0,20130988,0023,23,23,355156,T103,A,0910A,,NY,I,S,E 111th St,0ft E/of New St,0,408,f7,,,,,GREY,,0,,0,A -,67-Blocking Ped. Ramp,,,
7661280395,XZ456X,NJ,PAS,08/02/2013,67,DELV,FORD,T,0,0,0,20130088,0019,19,19,351315,T103,C,0944A,,NY,I,N,E 80th St,0ft W/of 2nd Ave,0,408,f7,,,,,WHITE,,0,,0,02 -,67-Blocking Ped. Ramp,,,
7683368805,JFN2352,PA,PAS,08/09/2013,67,SUBN,NISSA,T,0,0,0,20140188,110,110,110,341274,T401,L,0640A,,Q,I,N,51st Ave,0ft E/of Alstyne Ave,0,408,f7,,,,,WHITE,,0,,0,O -,67-Blocking Ped. Ramp,,,
7713187479,XN795P,NY,COM,08/14/2013,67,VAN,FORD,T,0,0,0,88888888,0017,17,17,330692,T503,B1,0943A,,NY,I,N,E 41st St,0ft W/of Tunnel Exit,0,408,f7,,,,,WHITE,,0,,0,07 -,67-Blocking Ped. Ramp,,,
7711473175,XAGJ92,NJ,PAS,07/29/2013,67,DELV,FORD,T,0,0,0,20130488,0018,18,18,333163,T503,B1,0905A,,NY,I,N,W 52nd St,0ft W/of 9th Ave,0,408,f7,,,,,WHITE,,0,,0,23 -,67-Blocking Ped. Ramp,,,
7712357754,GJS5310,NY,PAS,08/22/2013,67,SUBN,ME/BE,T,0,0,0,88888888,0019,19,19,333163,T503,B1,1041A,,NY,I,W,Park Ave,0ft N/of E 74th St,0,408,f7,,,,,GREY,,2013,,0,23 -,67-Blocking Ped. Ramp,,,
7713184958,XW499C,NJ,PAS,08/02/2013,67,DELV,WHITE,T,0,0,0,20130088,0018,18,18,330692,T503,B1,0845A,,NY,I,W,2nd Ave,0ft S/of E 44th St,0,408,f7,,,,,WHITE,,0,,0,07 -,67-Blocking Ped. Ramp,,,
7714271632,K90CHS,NJ,PAS,08/13/2013,67,4DSD,HONDA,T,0,0,0,88888888,0033,33,33,353485,T103,M,0406P,,NY,I,W,Haven Ave,0ft S/of W 170th St,0,408,f7,,,,,SILVE,,0,,0,O -,67-Blocking Ped. Ramp,,,
7720340103,GBX6428,NY,PAS,08/02/2013,67,SUBN,ME/BE,T,25690,0,0,20140904,0028,28,28,342966,T503,A1,0552A,,NY,I,W,Manhattan Ave,20ft N/of W 112th St,0,408,f7,,,,,TN,,1998,,0,18 -,67-Blocking Ped. Ramp,,,
7720342150,NYACLS,NY,SRF,08/12/2013,67,4DSD,BMW,T,25690,0,0,20130815,0028,28,28,342966,T503,A1,0624A,,NY,I,W,Manhattan Ave,30ft N/of W 115th St,0,408,f7,,,,,GR,,0,,0,18 -,67-Blocking Ped. Ramp,,,
7770437647,GBY1601,NY,PAS,08/01/2013,67,4DSD,NISSA,T,26910,0,0,20140815,0046,46,46,345264,T720,A,0641A,,BX,I,S,E 175th St,2ft E/of Eastburn Av,0,408,f7,,,,,WH,,2009,,0,A -,67-Blocking Ped. Ramp,,,
7751372618,37171TR,NY,TRC,08/27/2013,67,TRAC,FORD,T,63515,0,0,20130731,0045,45,45,346400,T202,A,0334P,,BX,I,N,Seabury Ave,5ft E/of Rowe St,0,408,f7,,,,,WHITE,,1997,,0,22P,67-Blocking Ped. Ramp,,,
7751932703,83217MD,NY,COM,08/22/2013,67,DELV,FORD,T,52220,49820,36280,20150630,0049,49,49,358186,T202,E,0958A,,BX,O,832,Morris Park Ave,,0,408,f7,,,,,BLUE,,2007,,0,08A,67-Blocking Ped. Ramp,,,
7753421244,GHM7533,NY,PAS,07/29/2013,67,SUBN,SATUR,T,15520,41520,8930,20150625,0049,49,49,355629,T202,A,0946A,,BX,F,2016,Bronxdale Ave,,0,408,f7,,,,,GR,,1997,,0,01A,67-Blocking Ped. Ramp,,,
7753421670,IAK367,SC,PAS,07/31/2013,67,2DSD,CHEVR,T,35820,0,0,20140588,0043,43,43,355629,T202,A,0849A,,BX,I,W,Glebe Ave,6ft S/of Manning St,0,408,f7,,,,,GREY,,0,,0,12A,67-Blocking Ped. Ramp,,,
7809728404,8FJX66,MD,PAS,08/23/2013,67,4DSD,TOYOT,T,0,0,0,20130888,0033,33,33,355654,T103,D,0141P,,NY,I,N,W 162nd St,0ft E/of Edgecombe A,0,408,f7,,,,,WHITE,,0,,0,11 -,67-Blocking Ped. Ramp,,,
7809728921,9BB7485,MD,PAS,08/24/2013,67,SUBN,FORD,T,0,0,0,20130088,0034,34,34,355654,T103,D,1145A,,NY,I,S,Fairview Ave,0ft W/of Wadsworth T,0,408,f7,,,,,GREEN,,0,,0,K -,67-Blocking Ped. Ramp,,,
7774709083,GHK3992,NY,OMS,08/03/2013,67,4DSD,CHEVR,T,0,0,0,20140930,0050,50,50,354094,T201,N,0558A,,BX,I,S,W 195th St,0ft W/of Webb Ave,0,408,f7,,,,,TN,,2014,,0,E -,67-Blocking Ped. Ramp,,,
7786770811,670YPY,CO,PAS,08/21/2013,67,4DSD,NISSA,T,0,0,0,20131188,109,109,109,357763,T401,E,0922A,,Q,I,N,147th St,0ft E/of Elm Ave,0,408,f7,,,,,SILVE,,0,,0,52-A,67-Blocking Ped. Ramp,,,
7774712379,R960373,IL,PAS,08/14/2013,67,SUBN,HONDA,T,11995,0,0,20140288,0048,48,48,331938,T201,X,0206P,,BX,I,N,Bronx Park,0ft W/of Daly Ave,0,408,f7,,,,,BLUE,,0,,0,50 -,67-Blocking Ped. Ramp,,,
7774712458,GCR2030,NY,PAS,08/14/2013,67,SUBN,JEEP,T,0,0,0,20140716,0048,48,48,331938,T201,X,0239P,,BX,I,N,Southern Blvd,0ft W/of E 183rd St,0,408,f7,,,,,SILVE,,2007,,0,50 -,67-Blocking Ped. Ramp,,,
7780961734,GHN5388,NY,PAS,08/05/2013,67,4DSD,HONDA,T,0,0,0,20150624,0046,46,46,354049,T201,F,0123P,,BX,I,E,Jerome Ave,0ft S/of E 184th St,0,408,f7,,,,,BL,,2005,,0,28 -,67-Blocking Ped. Ramp,,,
7780961801,64366JZ,NY,COM,08/05/2013,67,VAN,FORD,T,0,0,0,20140228,0052,52,52,354049,T201,F,0253P,,BX,I,S,W Kingsbridge Rd,0ft W/of Aqueduct Av,0,408,f7,,,,,WH,,2009,,0,28 -,67-Blocking Ped. Ramp,,,
7830631669,R23CCR,NJ,PAS,08/04/2013,67,SUBN,LEXUS,T,0,0,0,88888888,0006,6,6,331113,T105,X,0228P,,NY,I,S,W 13th St,0ft W/of Gansevoort,0,408,f7,,,,,GREY,,0,,0,A -,67-Blocking Ped. Ramp,,,
7833082326,46839JY,NY,COM,08/19/2013,67,VAN,WORK,T,0,0,0,20140401,0017,17,17,350408,T106,GP,0937A,,NY,I,E,2nd Ave,0ft S/of E 44th St,0,408,f7,,,,,YW,,2003,,0,99 -,67-Blocking Ped. Ramp,,,
7817143020,512SKM,CT,PAS,08/27/2013,67,SUBN,NISSA,T,0,0,0,20050588,108,108,108,357741,T401,A,0919A,,Q,I,N,38th Ave,0ft E/of 57th St,0,408,f7,,,,,WHITE,,0,,0,41-A,67-Blocking Ped. Ramp,,,
7913666948,GHK3668,NY,OMS,08/19/2013,67,4DSD,HYUND,T,0,0,0,20140930,0006,6,6,356352,T105,M,0843A,,NY,I,S,Clarkson St,0ft E/of Washington,0,408,f7,,,,,GY,,2013,,0,L -,67-Blocking Ped. Ramp,,,
7914296880,RAZEL,CT,PAS,08/10/2013,67,SUBN,DODGE,T,0,0,0,20130088,0020,20,20,346053,T106,F,1037A,,NY,I,E,Freedom Pl,0ft N/of W 68th St,0,408,f7,,,,,GREEN,,0,,0,99 -,67-Blocking Ped. Ramp,,,
7903961081,GFW4663,NY,PAS,07/29/2013,67,2DSD,ACURA,T,44530,28730,85630,20150704,0084,84,84,350421,T106,B,1044A,,K,F,257,Gold St,,0,408,f7,,,,,BLUE,,2002,,0,S7 -,67-Blocking Ped. Ramp,,,
7941538246,YYZ8525,PA,PAS,08/09/2013,67,DELV,FRUEH,T,14310,19690,22690,88880088,0005,5,5,353408,T101,M,0102P,,NY,F,23,Catherine St,,0,408,f7,,,,,WHITE,,0,,0,E -,67-Blocking Ped. Ramp,,,
7921766778,63045JM,NY,COM,08/07/2013,67,DELV,GMC,T,11110,0,0,88888888,0018,18,18,351277,T502,J,1009A,,NY,I,W,11th Ave,1ft S/of W 46th St,0,408,f7,,,,,BROWN,,1988,,0,A -,67-Blocking Ped. Ramp,,,
7926285316,ZBK69W,NJ,PAS,08/20/2013,67,4DSD,BMW,T,0,0,0,88888888,0020,20,20,338852,T106,B,1017A,,NY,I,W,Freedom Pl,0ft N/of W 68th St,0,408,f7,,,,,GREY,,0,,0,99 -,67-Blocking Ped. Ramp,,,
7926489608,GBX6257,NY,PAS,08/05/2013,67,SUBN,FORD,T,0,0,0,20140829,0033,33,33,357330,T103,N,0248P,,NY,I,W,Haven Ave,0ft S/of W 169th St,0,408,f7,,,,,GY,,2005,,0,18 -,67-Blocking Ped. Ramp,,,
7926489803,751IYC,SK,PAS,08/06/2013,67,4DSD,DODGE,T,0,0,0,88880088,0033,33,33,357330,T103,N,0239P,,NY,I,W,Haven Ave,0ft S/of W 170th St,0,408,f7,,,,,BLACK,,0,,0,09 -,67-Blocking Ped. Ramp,,,
7926490090,GBX6257,NY,PAS,08/07/2013,67,SUBN,FORD,T,0,0,0,20140829,0033,33,33,357330,T103,N,0303P,,NY,I,W,Haven Ave,0ft S/of W 169th St,0,408,f7,,,,,GY,,2005,,0,09 -,67-Blocking Ped. Ramp,,,
7926490623,KCS7289,VA,PAS,08/12/2013,67,SUBN,HONDA,T,0,0,0,20140888,0026,26,26,357330,T103,N,0151P,,NY,I,W,Claremont Ave,0ft N/of Tiemann Pl,0,408,f7,,,,,BLUE,,0,,0,18 -,67-Blocking Ped. Ramp,,,
7926490740,R669KU,NY,PAS,08/12/2013,67,SUBN,CHEVR,T,0,0,0,88888888,0033,33,33,357330,T103,N,0404P,,NY,I,W,Haven Ave,0ft S/of W 169th St,0,408,f7,,,,,GREEN,,2003,,0,18 -,67-Blocking Ped. Ramp,,,
7926490969,UZA39B,NJ,PAS,08/13/2013,67,4DSD,ACURA,T,0,0,0,88888888,0033,33,33,357330,T103,N,0407P,,NY,I,E,Haven Ave,0ft S/of W 170th St,0,408,f7,,,,,GREY,,0,,0,09 -,67-Blocking Ped. Ramp,,,
7926491962,PXN83P,NJ,PAS,08/20/2013,67,4DSD,BMW,T,0,0,0,88888888,0026,26,26,357330,T103,N,0203P,,NY,I,N,W 127th St,0ft E/of W 126th St,0,408,f7,,,,,GREY,,0,,0,09 -,67-Blocking Ped. Ramp,,,
7922068700,VXF92F,NJ,PAS,08/03/2013,67,2DSD,NISSA,T,22890,0,0,88888888,0007,7,7,357088,T101,F,0226P,,NY,I,S,Hester St,3ft E/of Orchard St,0,408,f7,,,,,GREY,,0,,0,53 -,67-Blocking Ped. Ramp,,,
7926493077,5544FL,SC,PAS,08/26/2013,67,4DSD,TOYOT,T,0,0,0,20121288,0033,33,33,357330,T103,N,0602P,,NY,I,W,Haven Ave,0ft S/of W 170th St,0,408,f7,,,,,WHITE,,0,,0,20 -,67-Blocking Ped. Ramp,,,
7963439952,XAKC27,NJ,PAS,08/23/2013,67,DELV,FRUEH,T,0,0,0,88880088,0019,19,19,355217,T103,J,1037A,,NY,I,N,E 89th St,0ft W/of 3rd Ave,0,408,f7,,,,,WHITE,,0,,0,59 -,67-Blocking Ped. Ramp,,,
7973094337,XX454C,NJ,PAS,08/14/2013,67,DELV,INTER,T,18970,0,0,20130088,0023,23,23,356184,T103,F,0838A,,NY,I,S,E 100th St,20ft E/of 1st Ave,0,408,f7,,,,,WHITE,,0,,0,CC1,67-Blocking Ped. Ramp,,,
7974291965,ZORRO26,NY,SRF,08/09/2013,67,PICK,HONDA,T,0,0,0,20140609,0019,19,19,353439,T103,C,0829A,,NY,I,S,E 80th St,0ft E/of Lexington A,0,408,f7,,,,,BK,,2012,,0,14 -,67-Blocking Ped. Ramp,,,
7977093250,50394MC,NY,COM,08/20/2013,67,DELV,SMITH,T,34730,10410,29900,20140731,0018,18,18,356308,T800,A2,1134P,,NY,O,18,W 48th St,,0,408,f7,,,,,WH,,2012,,0,F -,67-Blocking Ped. Ramp,,,
7946351768,J64CVV,NJ,PAS,08/26/2013,67,4DSD,NISSA,T,16410,25090,14010,88888888,0007,7,7,346129,T101,G,1009A,,NY,O,135,Division St,,0,408,f7,,,,,WHITE,,0,,0,40 -,67-Blocking Ped. Ramp,,,
7963436010,KSUSHA,NY,SRF,07/29/2013,67,4DSD,LEXUS,T,0,0,0,20150515,0019,19,19,355217,T103,J,1101A,,NY,I,E,3rd Ave,0ft N/of E 74th St,0,408,f7,,,,,GY,,2007,,0,CC1,67-Blocking Ped. Ramp,,,
7967171690,46464JW,NY,COM,07/30/2013,67,DELV,GMC,T,12950,0,0,20140331,0001,1,1,357338,T105,C,1142A,,NY,I,E,Beaver St,40ft S/of Wall St,0,408,f7,,,,,WH,,2007,,0,002,67-Blocking Ped. Ramp,,,
7969060304,OSUVM,NY,SRF,08/20/2013,67,CONV,ME/BE,T,0,0,0,20141121,0049,49,49,355198,T202,A,0159P,,BX,I,S,Van Nest Ave,0ft W/of Tenbroeck A,0,408,f7,,,,,BLACK,,2006,,0,09A,67-Blocking Ped. Ramp,,,
7973090060,JHA8221,PA,PAS,07/29/2013,67,4DSD,TOYOT,T,0,0,0,20140488,0033,33,33,356184,T103,F,0316P,,NY,I,W,Haven Ave,0ft N/of W 170th St,0,408,f7,,,,,SILVE,,0,,0,CC1,67-Blocking Ped. Ramp,,,
7967173960,49902JG,NY,COM,08/06/2013,67,VAN,GMC,T,0,0,0,88888888,0001,1,1,357338,T105,C,0941A,,NY,I,W,Nassau St,0ft S/of John St,0,408,f7,,,,,BROWN,,1989,,0,002,67-Blocking Ped. Ramp,,,
7973092195,GEB4750,NY,PAS,08/05/2013,67,SUBN,FORD,T,0,0,0,20150128,0025,25,25,356184,T103,F,0944A,,NY,I,E,Pleasant Ave,0ft N/of E 118th St,0,408,f7,,,,,BK,,2004,,0,CC1,67-Blocking Ped. Ramp,,,
7987562488,GDH2944,NY,PAS,08/05/2013,67,SUBN,ME/BE,T,0,0,0,20141030,0034,34,34,347674,T103,AA,0636A,,NY,I,W,Wadsworth Ter,0ft N/of W 190th St,0,408,f7,,,,,GY,,2010,,0,N -,67-Blocking Ped. Ramp,,,
7987563341,JGH0242,PA,PAS,08/07/2013,67,SUBN,CHEVR,T,0,0,0,20130288,0034,34,34,347674,T103,AA,0640A,,NY,I,W,Laurel Hill Ter,0ft N/of W 187th St,0,408,f7,,,,,OTHER,,0,,0,O -,67-Blocking Ped. Ramp,,,
7988676817,YPE63P,NJ,PAS,08/21/2013,67,4DSD,HYUND,T,0,0,0,88888888,0034,34,34,355560,T103,L,0148P,,NY,I,N,W 218th St,0ft W/of Park Terrac,0,408,f7,,,,,RED,,0,,0,CC1,67-Blocking Ped. Ramp,,,
7987564540,XU188T,NJ,PAS,08/11/2013,67,VAN,NS/OT,T,0,0,0,20130088,0034,34,34,347674,T103,AA,0826A,,NY,I,S,W 187th St,0ft E/of Pinehurst A,0,408,f7,,,,,WHITE,,0,,0,O -,67-Blocking Ped. Ramp,,,
7997176690,33843JU,NY,COM,08/09/2013,67,VAN,CHEVR,T,0,0,0,88888888,0044,44,44,352093,T201,N,1029A,,BX,I,E,Teller Ave,0ft S/of E 163rd St,0,408,f7,,,,,WHITE,,2005,,0,H -,67-Blocking Ped. Ramp,,,
7979566178,ZSX64V,NJ,PAS,08/01/2013,67,SUBN,ME/BE,T,0,0,0,88888888,0034,34,34,355180,T103,J,1053A,,NY,I,S,W 180th St,0ft E/of Pinehurst A,0,408,f7,,,,,WHITE,,0,,0,21 -,67-Blocking Ped. Ramp,,,
7979570856,49332KA,NY,COM,08/22/2013,67,VAN,FORD,T,0,0,0,88888888,0034,34,34,355180,T103,J,1051A,,NY,I,S,W 180th St,0ft E/of Pinehurst A,0,408,f7,,,,,WHITE,,2009,,0,21 -,67-Blocking Ped. Ramp,,,
1348783606,111ZRJ,CT,PAS,08/12/2013,67,SDN,TOYOT,P,0,0,0,0,0040,40,40,997284,0040,0000,0145A,,,O,,C/O E 157 ST,ELTON AVE,0,408,K4,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
7987561101,WRJ45X,NJ,PAS,08/02/2013,67,4DSD,NS/OT,T,0,0,0,88888888,0034,34,34,347674,T103,AA,0655A,,NY,I,E,Laurel Hill Ter,0ft N/of W 187th St,0,408,f7,,,,,WHITE,,0,,0,O -,67-Blocking Ped. Ramp,,,
1326523480,FRJ6412,NY,PAS,08/07/2013,67,SDN,AUDI,P,26030,18830,83730,20140118,0075,75,75,953902,0075,0000,0815P,,K,O,557,CHESTNUT STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2001,-,0,,,,,
1333714233,CRU4044,NY,PAS,07/23/2013,67,SDN,HONDA,T,0,0,0,20130923,0052,52,720,330196,T720,0000,0948A,,BX,F,,W/S WEBB AVE,S/O W 190 ST,0,408,C3,,BBBBBBB,ALL,ALL,RED,0,2007,-,0,,,,,
1333714245,FPY5384,NY,PAS,07/27/2013,67,SUBN,TOYOT,T,0,0,0,20130809,0044,44,720,330196,T720,0000,0725A,,BX,,,W/S MORRIS AVE,N/O E 171 ST,0,408,D,,BBBBBBB,ALL,ALL,BLCK,0,2011,-,0,,,,,
1340649044,BAG3663,NY,PAS,08/22/2013,67,SUBN,FORD,P,0,0,0,20140419,114,114,3,160199,0003,0000,0815P,,Q,F,,ASTORIA PARK ON 19TH,AND 22ND RD S/W SIDE,0,408,D3,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1342574928,FZM4726,NY,999,08/02/2013,67,SUBN,ME/BE,P,0,40404,40404,20150108,0041,41,41,940700,0041,0000,0936A,,BX,,600,TIMPTON PL,,20130812,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1346889259,FBZ2602,NY,PAS,08/07/2013,67,SUBN,FORD,P,0,0,0,20140104,0043,43,43,925691,0043,0000,0707A,,BX,,,S/S STORY AVE,0  ELDER AVE,0,408,D1,,BBBBBBB,ALL,ALL,SILVE,0,2006,-,0,,,,,
1346889338,FRM5480,NY,PAS,08/07/2013,67,SDN,SUBAR,P,0,0,0,20130823,0043,43,43,925691,0043,0000,0834A,,BX,,,N/S E 172 ST,20  W STRATFORD AVE,0,408,J6,,BBBBBBB,ALL,ALL,BL,0,2008,-,0,,,,,
1346889387,DGR2975,NY,PAS,08/07/2013,67,SUBN,TOYOT,P,0,0,0,20150822,0043,43,43,925691,0043,0000,0939A,,BX,,,W/S BOLTON AVE,20  S SEWARD AVE,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2010,-,0,,,,,
1346889454,EJW9659,NY,PAS,08/10/2013,67,SUBN,NISSA,P,0,0,0,20140824,0043,43,43,925691,0043,0000,0558A,,BX,,,S/S STORY AVE,5  FM ELDET AVE,0,408,J3,,BBBBBBB,ALL,ALL,BLK,0,2011,-,0,,,,,
1346889466,FWM1892,NY,PAS,08/10/2013,67,SDN,TOYOT,P,15420,30420,26850,20140326,0043,43,43,925691,0043,0000,0606A,,BX,F,1380,BX RIVER AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BWN,0,1995,-,0,,,,,
1346889480,CJZ6751,NY,PAS,08/10/2013,67,SUBN,HONDA,P,0,0,0,20150330,0043,43,43,925691,0043,0000,0628A,,BX,,,S/S WATSON AVE,0  FRM NOBLE AVE,0,408,F7,,BBBBBBB,ALL,ALL,BL,0,2003,-,0,,,,,
1346889508,CRW7665,NY,PAS,08/10/2013,67,SDN,FORD,P,67620,9130,37120,20131016,0043,43,43,925691,0043,0000,0647A,,BX,O,1523,TAYLOR AVE,,0,408,F7,,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,,,,,
1346889510,FMS6775,NY,PAS,08/10/2013,67,SDN,TOYOT,P,0,0,0,20150626,0043,43,43,925691,0043,0000,0649A,,BX,,,E/S TAYLOR AVE,7  N GAERLAIN ST,0,408,J3,,BBBBBBB,ALL,ALL,MR,0,2006,-,0,,,,,
1346889582,CNF3800,NY,PAS,08/10/2013,67,SDN,BUICK,P,0,0,0,20131028,0043,43,43,925691,0043,0000,0742A,,BX,,,N/S ST RAYMOND AVE,10  E ODELL ST,0,408,F7,,BBBBBBB,ALL,ALL,TN,0,2003,-,0,,,,,
1346889650,FYP1938,NY,PAS,08/12/2013,67,SDN,HONDA,P,0,0,0,20140304,0043,43,43,925691,0043,0000,0551A,,BX,,,S/S STORY AVE,20  E ELDER AVE,0,408,D1,,BBBBBBB,ALL,ALL,BLK,0,2001,-,0,,,,,
1346889661,CPZ6776,NY,PAS,08/12/2013,67,SUBN,OLDSM,P,0,0,0,20131215,0043,43,43,925691,0043,0000,0553A,,BX,,,S/S STORY AVE,0  FM WHEELER AVE,0,408,F7,,BBBBBBB,ALL,ALL,GY,0,2004,-,0,,,,,
1346889715,DRN7139,NY,PAS,08/12/2013,67,SUBN,TOYOT,P,11820,9130,49030,20140608,0043,43,43,925691,0043,0000,0647A,,BX,F,1489,BEACH AVE,,0,408,E2,,BBBBBBB,ALL,ALL,MR,0,2006,-,0,,,,,
1346889740,ASU3153,NY,PAS,08/12/2013,67,SDN,VOLVO,P,0,0,0,20150523,0043,43,43,925691,0043,0000,0715A,,BX,,,E/S PURDY ST,7  S PARKER ST,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,1997,-,0,,,,,
1346890031,CET8206,NY,PAS,08/13/2013,67,SDN,LEXUS,X,0,0,0,20141103,0043,43,43,925691,0043,0000,1034A,,BX,F,,S/S LAFAYETTE AVE 10,W LELAND AVE,0,408,C,,BBBBBBB,ALL,ALL,GN,0,1993,-,0,,,,,
1347869748,CYV4862,NY,999,07/29/2013,67,,VOLKS,P,46590,94730,41290,20140825,104,104,104,930507,0104,0000,0940A,,,F,16-86,GEORGE ST,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,2009,-,0,,,,,
7999944294,M16CWN,NJ,PAS,08/12/2013,67,S/SP,KIA,T,0,0,0,88888888,0034,34,34,356959,T103,L,0554P,,NY,I,N,Dyckman St,0ft E/of Post Ave,0,408,f7,,,,,SILVE,,0,,0,M -,67-Blocking Ped. Ramp,,,
1307963353,ECH3621,NY,PAS,07/30/2013,67,SDN,TOYOT,K,14710,11115,27240,20130916,0001,1,1,160443,0001,0000,1032P,,NY,F,345,CHAMBERS ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,,,,,
1307964072,FXR884,VT,PAS,07/26/2013,67,SDN,ME/BE,K,14710,11115,27240,0,0001,1,1,160213,0001,0000,0808P,,NY,F,345,CHAMBERS ST,,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
